"URL","route type","title","current HTTP status","current indexability","primary decision","destination","GSC indexing evidence","GSC clicks","GSC impressions","GSC CTR %","GSC average position","GSC recent clicks","GSC recent impressions","GSC click-rate trend","GA4 sessions","GA4 avg engagement per session","content overlap evidence","rationale","implementation status"
"https://freeaipromptmaker.com/","homepage","Midjourney v7 Prompt Helper & Flux Pro Prompt Builder","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","67","11026","0,6","8,9","50","6764","GROWING","38","2 dk. 04 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/about","legal-trust","About Free AI Prompt Maker — Mission, Expertise & Editorial Standards | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","185","0,5","7,3","1","85","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/blog/2026-01-13-master-leonardo-ai-upscalers-enhance-image-quality","guide","Master Leonardo AI Upscalers: Enhance Image Quality & Detail | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-14-master-comic-book-ai-art-prompts-techniques","guide","Master Comic Book Style AI Art: Prompts & Techniques | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-15-best-ai-video-generators-comparison","guide","Best AI Video Generators: RunwayML, Pika Labs & Gen-2 Compared | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-15-master-ai-art-color-theory","guide","Master AI Art Color Theory: Prompts for Mood & Harmony | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-16-ai-art-settings-aspect-ratio-seed-cfg-guide","guide","Essential AI Art Settings: Master Aspect Ratio, Seed & CFG Scale | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-17-master-midjourney-remix-mode","guide","Master Midjourney Remix Mode: Evolve Your AI Art & Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","1","418","0,2","8,8","0","183","DECLINING","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-17-stable-diffusion-lora-guide","guide","Stable Diffusion LoRA Guide: Master Custom Styles & Characters | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-18-dall-e-3-storytelling-prompts","guide","Master DALL-E 3 Storytelling: Create Narrative Scenes | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-19-ai-art-copyright-commercial-use-guide","guide","Navigating AI Art Copyright: Commercial Use & Legal Rights | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-19-master-leonardo-ai-canvas-guide","guide","Master Leonardo AI Canvas: Edit, Extend & Compose Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-21-master-ai-art-composition-prompts","guide","Master AI Art Composition: Prompts for Dynamic & Balanced Images | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-21-master-steampunk-ai-art-prompts-styles","guide","Master Steampunk AI Art: Prompts & Styles for Intricate Designs | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-22-master-ai-art-post-processing","guide","Master AI Art Post-Processing: Enhance & Polish Your Images | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-23-ai-art-upscalers-comparison-guide","guide","AI Art Upscalers: Compare Top Tools for High-Res Images | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-23-master-ai-object-prompts-detailed-props","guide","Master AI Object Prompts: Generate Detailed Props & Items | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-24-master-midjourney-sref-consistent-styles","guide","Master Midjourney Sref: Achieve Consistent Styles in AI Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-25-master-dall-e-3-depth-of-field-ai-art","guide","Master DALL-E 3 Depth of Field: Cinematic AI Art Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-25-stable-diffusion-wildcards-guide","guide","Master Stable Diffusion Wildcards: Generate Endless AI Art Variations | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","81","23038","0,4","7,1","72","18893","GROWING","5","4 sn","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-26-master-ai-prompt-management-library","guide","Master AI Prompt Management: Build Your Library for Faster Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-27-master-layered-ai-art-prompts","guide","Master Layered AI Art Prompts: Create Deep, Complex Scenes | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","0","451","0","6","0","55","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-27-master-leonardo-ai-alchemy-guide","guide","Unlock Leonardo AI Alchemy: Maximize Image Quality & Detail | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-28-master-fantasy-ai-art-prompts","guide","Master Fantasy AI Art: Prompts for Epic Worlds & Characters | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","3","1744","0,2","5,6","","","DECLINING","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-29-ai-art-editing-comparison-midjourney-sd-dall-e3","guide","AI Art Editing Showdown: Midjourney, SD & DALL-E 3 Features Compared | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-29-master-seamless-ai-textures-patterns-guide","guide","Master Seamless AI Textures & Patterns: Prompts for Design & 3D | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-30-ai-art-idea-generation-guide","guide","AI Art Idea Generation: Unlock Your Creative Vision | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-31-master-midjourney-chaos-weird","guide","Master Midjourney Chaos & Weird: Unlock Unique AI Art | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","228","0,4","9,8","1","154","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-01-31-master-stable-diffusion-samplers","guide","Master Stable Diffusion Samplers: Boost Your AI Art Quality | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","4","1672","0,2","10,4","4","1035","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-01-ai-art-speed-hacks-optimize-prompts","guide","AI Art Speed Hacks: Optimize Prompts for Rapid Generation | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","0","895","0","5,4","0","90","NO_CLICK_TREND","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-01-master-dall-e-3-style-consistency","guide","Master DALL-E 3 Style Consistency: Achieve Cohesive AI Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-02-master-leonardo-ai-prompt-tools-magic-prompt-generator","guide","Master Leonardo AI's Prompt Tools: Magic Prompt & Generator | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-03-master-dynamic-action-prompts-ai-art","guide","Master Dynamic Action Prompts: Create Movement in AI Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Crawled - currently not indexed (GSC 2026-07-10)","2","2745","0,1","4,6","0","30","DECLINING","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-03-master-surreal-ai-art-prompts","guide","Master Surreal AI Art Prompts: Create Dreamlike Visions | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","22","4485","0,5","6,7","21","3352","GROWING","3","2 dk. 20 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-04-master-ai-art-material-prompts-realistic-textures","guide","Master AI Art Material Prompts: Realistic Textures & Surfaces | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-05-ai-art-reference-guide-inspiration-prompts","guide","AI Art Reference Guide: From Inspiration to Perfect Prompts | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-05-ai-art-reference-guide-inspiration-prompts/keyword","guide","Free AI Prompt Generator | Midjourney v7, Flux & DALL-E 3","404","not indexable","DELETE_410","","NO_SAMPLE_LEVEL_GSC_STATUS","","","","","","","NO_GSC_PAGE_DATA","","","Accidental relative markdown target [ai art reference](keyword); no standalone content exists.","Remove the malformed source link and return explicit 410 for the accidental URL; there is no legitimate replacement.","IMPLEMENTED_410"
"https://freeaipromptmaker.com/blog/2026-02-05-short-vs-long-ai-prompts","guide","Short vs. Long AI Prompts: Master Concise & Detailed Art | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
"https://freeaipromptmaker.com/blog/2026-02-06-master-3d-render-ai-art-midjourney","guide","Master 3D Render AI Art: Midjourney Prompts & Techniques | Free AI Prompt Maker","200","indexable","IMPROVE","","Discovered - currently not indexed; no last crawl (GSC 2026-07-10)","","","","","","","NO_GSC_PAGE_DATA","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_NOINDEX_NEEDS_REVIEW"
